"","Station ID","Station_Name","Station_Region","Diesel_Quota","Tank_ID","Product_Name","04/10/2016_sales","04/10/2016_stock","05/10/2016_sales","05/10/2016_stock","06/10/2016_sales","06/10/2016_stock","07/10/2016_sales","07/10/2016_stock","08/10/2016_sales","08/10/2016_stock","09/10/2016_sales","09/10/2016_stock","10/10/2016_sales","10/10/2016_stock"
"3400",90041895,"SINAR SERMIN ENTERPRISE","SOUTH1",92820,"90041895-4","BIODIESEL B7 (RETAIL)",2009,2222,2851,NA,1440,1601,2528,14053,12007,15285,12255,NA,8564,NA
"3401",90041901,"DURAR SERVICE STATION","EAST2",114660,"90041901-1","BIODIESEL B7 (RETAIL)",5659,5285,6033,5329,6698,2237,4695,17824,12769,17596,17064,17216,16562,NA
"3402",90041901,"DURAR SERVICE STATION","EAST2",114660,"90041901-2","PRIMAX 95",3609,2997,3086,3446,4211,2715,3651,11345,14868,17376,19285,19010,17285,NA
"3403",90041901,"DURAR SERVICE STATION","EAST2",114660,"90041901-3","PRIMAX 95",3609,2996,3087,3446,4211,2716,3651,14036,17924,19743,22264,18560,19839,NA
"3404",90041901,"DURAR SERVICE STATION","EAST2",114660,"90041901-4","PRIMAX 95",3609,2997,3087,3446,4212,2716,3651,15011,18431,17898,23046,19869,15487,NA
"3405",90041911,"NAZRA RESOURCES","CENTR1",425880,"90041911-2","PRIMAX 95",1360,2597,2529,2958,2379,1521,2289,18560,12806,12962,12962,4237,4237,NA
"3406",90041911,"NAZRA RESOURCES","CENTR1",425880,"90041911-3","PRIMAX 95",1359,2597,2529,2958,2379,1520,2288,8182,7748,14042,14042,15501,7476,NA
"3407",90041911,"NAZRA RESOURCES","CENTR1",425880,"90041911-6","BIODIESEL B7 (RETAIL)",1084,1985,1432,2325,2230,486,1103,17143,13671,3834,3834,4593,5524,NA
"3408",90041911,"NAZRA RESOURCES","CENTR1",425880,"90041911-1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3409",90041911,"NAZRA RESOURCES","CENTR1",425880,"90041911-4","BIODIESEL B7 (RETAIL)",1085,1986,1432,2324,2230,486,1102,12140,12550,18090,18090,6870,7446,NA
"3410",90041911,"NAZRA RESOURCES","CENTR1",425880,"90041911-5","BIODIESEL B7 (RETAIL)",1084,1985,1432,2325,2230,486,1102,13943,14994,15479,15479,12525,8400,NA
"3411",90041914,"ZAMROS RESOURCES","EAST1",21840,"90041914-2","PRIMAX 95",5054,4566,4539,4222,5269,5119,4202,14760,13866,24684,25055,24544,24663,NA
"3412",90041914,"ZAMROS RESOURCES","EAST1",21840,"90041914-1","BIODIESEL B7 (RETAIL)",4959,3965,4690,3153,4691,4478,3721,19637,14986,15360,16588,18811,14600,NA
"3413",90041914,"ZAMROS RESOURCES","EAST1",21840,"90041914-3","PRIMAX 95",5053,4566,4540,4222,5269,5119,4202,24341,15637,17213,18625,15812,6506,NA
"3414",90041914,"ZAMROS RESOURCES","EAST1",21840,"90041914-4","PRIMAX 97",885,867,1061,725,1026,776,635,6584,5892,4640,3411,2544,7613,NA
"3415",90041939,"CONE SERVICE STATION","EAST1",32760,"90041939-4","PRIMAX 95",2368,2319,3076,2888,2847,2510,2438,13219,18620,11688,17017,8205,19013,NA
"3416",90041939,"CONE SERVICE STATION","EAST1",32760,"90041939-1","BIODIESEL B7 (RETAIL)",1748,1818,2201,1569,1589,1507,1677,12404,10692,8800,12063,10708,8916,NA
"3417",90041939,"CONE SERVICE STATION","EAST1",32760,"90041939-2","PRIMAX 95",2367,2319,3076,2888,2846,2511,2438,16099,15034,15049,14854,14959,6534,NA
"3418",90041939,"CONE SERVICE STATION","EAST1",32760,"90041939-3","PRIMAX 95",2368,2319,3077,2888,2847,2511,2438,6493,17415,17489,8202,7721,19014,NA
"3419",90041951,"HASMY DIVERSIFIED","CENTR3",68476,"90041951-1","BIODIESEL B7 (RETAIL)",2835,2628,2890,289,2680,1021,2895,16271,18252,21271,18253,15281,11784,NA
"3420",90041951,"HASMY DIVERSIFIED","CENTR3",68476,"90041951-2","PRIMAX 97",1795,1792,1683,1792,1769,1635,1768,9045,13406,17405,16250,14418,11538,NA
"3421",90041951,"HASMY DIVERSIFIED","CENTR3",68476,"90041951-3","PRIMAX 95",12630,11508,11815,12651,13765,12037,12888,20259,18464,17491,16470,17461,17024,NA
"3422",90041951,"HASMY DIVERSIFIED","CENTR3",68476,"90041951-4","PRIMAX 95",12631,11509,11816,12650,13765,12037,12888,20351,18613,17527,16537,17560,17364,NA
"3423",90041955,"IBZI SYNERGY SDN. BHD.","SOUTH2",0,"90041955-5","PRIMAX 97",10309,10148,10057,10044,10277,10579,NA,16732,16728,16775,9737,16738,22737,NA
"3424",90041955,"IBZI SYNERGY SDN. BHD.","SOUTH2",0,"90041955-1","PRIMAX 95",5411,5222,5419,5186,5416,5473,NA,16728,19822,17546,16736,15637,22938,NA
"3425",90041955,"IBZI SYNERGY SDN. BHD.","SOUTH2",0,"90041955-2","PRIMAX 95",5411,5223,5418,5186,5417,5474,NA,15222,22737,18555,17973,16828,23748,NA
"3426",90041955,"IBZI SYNERGY SDN. BHD.","SOUTH2",0,"90041955-3","PRIMAX 97",10310,10148,10058,10044,10278,10579,NA,14282,11983,15457,6037,19773,17837,NA
"3427",90041955,"IBZI SYNERGY SDN. BHD.","SOUTH2",0,"90041955-4","PRIMAX 97",10309,10149,10058,10045,10278,10579,NA,16222,9927,14667,11737,17873,18863,NA
"3428",90041964,"GOLDEN HILL PETROLEUM","SOUTH2",212940,"90041964-1","PRIMAX 95",2567,3063,2821,2769,2892,3106,2691,20207,21167,22447,24696,25626,23503,NA
"3429",90041964,"GOLDEN HILL PETROLEUM","SOUTH2",212940,"90041964-3","BIODIESEL B7 (RETAIL)",5210,4047,4745,3860,3742,1792,5348,11284,10626,9606,13747,12619,11347,NA
"3430",90041964,"GOLDEN HILL PETROLEUM","SOUTH2",212940,"90041964-4","BIODIESEL B7 (RETAIL)",8274,6428,7536,6130,5944,2847,8494,17287,20093,9716,14133,13599,20582,NA
"3431",90041964,"GOLDEN HILL PETROLEUM","SOUTH2",212940,"90041964-5","PRIMAX 95",1617,1928,1777,1744,1820,1955,1695,8521,6986,5225,8652,6656,9985,NA
"3432",90041964,"GOLDEN HILL PETROLEUM","SOUTH2",212940,"90041964-2","PRIMAX 95",2568,3063,2821,2769,2891,3106,2691,21234,25270,17537,10829,3973,22447,NA
"3433",90041974,"OASIS EDEN ENTERPRISE","SOUTH1",76440,"90041974-3","PRIMAX 95",5300,5845,5400,6056,6067,5986,4875,23200,12400,17309,17200,22566,12324,NA
"3434",90041974,"OASIS EDEN ENTERPRISE","SOUTH1",76440,"90041974-4","PRIMAX 95",5300,5845,5400,6056,6067,5987,4875,720,720,11662,22500,4913,24928,NA
"3435",90041974,"OASIS EDEN ENTERPRISE","SOUTH1",76440,"90041974-1","BIODIESEL B7 (RETAIL)",4100,4165,4570,4896,3324,2032,5212,18400,14400,15531,16100,11180,18893,NA
"3436",90041974,"OASIS EDEN ENTERPRISE","SOUTH1",76440,"90041974-2","PRIMAX 97",760,807,820,952,904,1005,822,10300,9500,8788,13500,12452,11565,NA
"3437",90041982,"AN NAJAH CEMERLANG","SOUTH1",65520,"90041982-3","PRIMAX 97",260,452,275,412,NA,725,277,11195,10935,10483,10208,9796,NA,NA
"3438",90041982,"AN NAJAH CEMERLANG","SOUTH1",65520,"90041982-4","BIODIESEL B7 (RETAIL)",3275,3198,3708,4135,NA,1382,2836,19317,20664,18546,15160,15760,NA,NA
"3439",90041982,"AN NAJAH CEMERLANG","SOUTH1",65520,"90041982-1","PRIMAX 95",2917,2762,2501,3548,NA,3247,2793,14850,19833,19559,14482,19285,NA,NA
"3440",90041982,"AN NAJAH CEMERLANG","SOUTH1",65520,"90041982-2","PRIMAX 95",2917,2762,2501,3548,NA,3246,2792,14411,20108,14252,14247,18467,NA,NA
"3441",90041990,"YAKSHA TRADING","CENTR1",98280,"90041990-2","PRIMAX 95",3355,3644,3724,4151,4030,3894,3939,19508,19355,23360,13087,21936,21642,NA
"3442",90041990,"YAKSHA TRADING","CENTR1",98280,"90041990-3","PRIMAX 95",3356,3645,3725,4151,4030,3894,3940,18704,8850,22361,21875,17476,6331,NA
"3443",90041990,"YAKSHA TRADING","CENTR1",98280,"90041990-4","BIODIESEL B7 (RETAIL)",3192,5657,5189,5557,6674,1321,5605,24127,22401,19940,14554,20008,13431,NA
"3444",90041990,"YAKSHA TRADING","CENTR1",98280,"90041990-1","PRIMAX 95",3355,3644,3724,4152,4030,3894,3940,22638,21546,25026,24809,24691,23673,NA
"3445",90041996,"MNK RAUDHAH TEBRAU","SOUTH2",21840,"90041996-1","BIODIESEL B7 (RETAIL)",1421,1066,1831,994,950,483,1199,9987,8503,7481,5731,3994,9167,NA
"3446",90041996,"MNK RAUDHAH TEBRAU","SOUTH2",21840,"90041996-2","PRIMAX 97",2039,1116,1807,1760,2053,2196,1941,7622,16495,15606,13545,11849,9731,NA
"3447",90041996,"MNK RAUDHAH TEBRAU","SOUTH2",21840,"90041996-3","PRIMAX 95",6637,6117,6172,6225,6344,6454,6607,19407,23948,12724,16762,15457,9357,NA
"3448",90041996,"MNK RAUDHAH TEBRAU","SOUTH2",21840,"90041996-4","PRIMAX 95",6636,6117,6171,6226,6344,6454,6607,14862,20580,18980,24111,12971,6098,NA
"3449",90041999,"STESEN MINYAK AL ANSAR","EAST2",169260,"90041999-4","PRIMAX 95",4722,4597,4077,4949,5661,4120,4230,22709,21568,22042,26907,26816,26493,NA
"3450",90041999,"STESEN MINYAK AL ANSAR","EAST2",169260,"90041999-1","BIODIESEL B7 (RETAIL)",5801,6872,6611,6169,6647,3119,6103,23569,18201,16812,15587,20128,14088,NA
"3451",90041999,"STESEN MINYAK AL ANSAR","EAST2",169260,"90041999-2","PRIMAX 97",666,537,471,809,1099,601,459,7701,7134,6573,5897,5221,9611,NA
"3452",90041999,"STESEN MINYAK AL ANSAR","EAST2",169260,"90041999-3","PRIMAX 95",4723,4596,4077,4948,5661,4120,4231,16358,9284,21607,19025,14932,3542,NA
"3453",90042029,"WARISAN ABAD","EAST2",98280,"90042029-2","PRIMAX 95",2562,2449,1974,2620,2841,2615,2434,14396,14396,6797,17717,12419,20022,NA
"3454",90042029,"WARISAN ABAD","EAST2",98280,"90042029-4","BIODIESEL B7 (RETAIL)",5057,6637,5140,4492,2808,2605,5024,15015,15384,9705,26323,21921,24780,NA
"3455",90042029,"WARISAN ABAD","EAST2",98280,"90042029-1","PRIMAX 95",2562,2449,1974,2620,2841,2616,2434,5316,21696,16515,16515,16515,16515,NA
"3456",90042029,"WARISAN ABAD","EAST2",98280,"90042029-3","PRIMAX 95",2563,2450,1975,2620,2841,2616,2434,17398,9545,15134,9036,6470,6470,NA
"3457",90042040,"PETRO TEBRAU ENTERPRISE","SOUTH2",49140,"90042040-4","BIODIESEL B7 (RETAIL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3458",90042040,"PETRO TEBRAU ENTERPRISE","SOUTH2",49140,"90042040-1","PRIMAX 95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3459",90042040,"PETRO TEBRAU ENTERPRISE","SOUTH2",49140,"90042040-2","PRIMAX 95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3460",90042040,"PETRO TEBRAU ENTERPRISE","SOUTH2",49140,"90042040-3","PRIMAX 97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3461",90042043,"KOPERASI PEGAWAI-PEGAWAI KESEDAR","EAST1",109200,"90042043-4","PRIMAX 95",5191,4883,5823,5469,5116,6320,4999,16897,15351,20265,19300,18169,23359,NA
"3462",90042043,"KOPERASI PEGAWAI-PEGAWAI KESEDAR","EAST1",109200,"90042043-1","BIODIESEL B7 (RETAIL)",10642,11538,12300,8723,10277,11420,10759,19768,20095,14105,12241,14856,21162,NA
"3463",90042043,"KOPERASI PEGAWAI-PEGAWAI KESEDAR","EAST1",109200,"90042043-2","PRIMAX 95",5190,4883,5823,5469,5116,6320,4999,13918,14806,21719,16854,18014,20229,NA
"3464",90042043,"KOPERASI PEGAWAI-PEGAWAI KESEDAR","EAST1",109200,"90042043-3","PRIMAX 97",610,534,1076,837,516,711,923,15057,14905,13980,12580,11980,10737,NA
"3465",90042046,"TERAS KEMBANG SDN. BHD.","CENTR3",109704,"90042046-4","PRIMAX 95",9389,9200,9111,8938,8228,8843,9552,16618,19392,23183,16901,17601,21951,NA
"3466",90042046,"TERAS KEMBANG SDN. BHD.","CENTR3",109704,"90042046-5","PRIMAX 95",9389,9200,9111,8937,8228,8844,9552,11107,11107,13861,14463,15949,20681,NA
"3467",90042046,"TERAS KEMBANG SDN. BHD.","CENTR3",109704,"90042046-6","PRIMAX 95",9390,9201,9111,8938,8228,8843,9552,14989,16329,18584,14546,20249,25909,NA
"3468",90042046,"TERAS KEMBANG SDN. BHD.","CENTR3",109704,"90042046-3","PRIMAX 97",2096,2686,2444,2413,2450,2510,2117,11426,14928,18410,15077,18131,16110,NA
"3469",90042046,"TERAS KEMBANG SDN. BHD.","CENTR3",109704,"90042046-1","BIODIESEL B7 (RETAIL)",2436,2030,2203,2304,1696,2074,2643,13594,13594,13594,13594,13594,13594,NA
"3470",90042046,"TERAS KEMBANG SDN. BHD.","CENTR3",109704,"90042046-2","BIODIESEL B7 (RETAIL)",2436,2031,2204,2304,1695,2073,2643,16008,16300,18881,13313,8208,22248,NA
"3471",90042049,"TERAS KEMBANG SDN. BHD.","CENTR3",372945,"90042049-4","PRIMAX 97",1158,1214,2797,1096,1804,480,2050,19716,18565,17153,14430,13141,11619,NA
"3472",90042049,"TERAS KEMBANG SDN. BHD.","CENTR3",372945,"90042049-5","BIODIESEL B7 (RETAIL)",10385,9783,11121,9810,5566,3193,10225,26415,20272,12338,16930,16835,18874,NA
"3473",90042049,"TERAS KEMBANG SDN. BHD.","CENTR3",372945,"90042049-6","BIODIESEL B7 (RETAIL)",10384,9783,11121,9810,5567,3192,10225,25225,19412,10039,15396,14269,19867,NA
"3474",90042049,"TERAS KEMBANG SDN. BHD.","CENTR3",372945,"90042049-1","PRIMAX 95",5993,5784,5744,6426,4462,3045,5958,21128,22268,20392,17721,24248,20600,NA
"3475",90042049,"TERAS KEMBANG SDN. BHD.","CENTR3",372945,"90042049-2","PRIMAX 95",5993,5784,5745,6427,4462,3045,5957,20018,27000,18642,16357,16835,22912,NA
"3476",90042049,"TERAS KEMBANG SDN. BHD.","CENTR3",372945,"90042049-3","PRIMAX 95",5993,5784,5744,6427,4462,3044,5958,18952,24494,17862,16676,19867,16915,NA
"3477",90042073,"STESYEN MINYAK BONDA","CENTR3",60946,"90042073-1","BIODIESEL B7 (RETAIL)",NA,3791,2852,2548,2021,2467,3599,NA,NA,20442,23287,21310,18874,NA
"3478",90042073,"STESYEN MINYAK BONDA","CENTR3",60946,"90042073-2","PRIMAX 97",NA,688,510,915,602,1146,1039,NA,NA,16259,20503,20113,19086,NA
"3479",90042073,"STESYEN MINYAK BONDA","CENTR3",60946,"90042073-3","PRIMAX 95",NA,4671,4342,4948,5182,7300,6174,NA,NA,18183,25064,19731,21055,NA
"3480",90042073,"STESYEN MINYAK BONDA","CENTR3",60946,"90042073-4","PRIMAX 95",NA,4671,4341,4948,5183,7301,6173,NA,NA,21191,22516,21029,18228,NA
"3481",90042075,"MAGNIFICENT SOLUTION","CENTR3",161570,"90042075-4","PRIMAX 95",3199,3405,2960,3130,3686,2858,2812,21331,14556,16809,21400,20846,17042,NA
"3482",90042075,"MAGNIFICENT SOLUTION","CENTR3",161570,"90042075-3","PRIMAX 95",3199,3405,2960,3129,3687,2857,2811,20262,20262,20262,17784,22924,24924,NA
"3483",90042075,"MAGNIFICENT SOLUTION","CENTR3",161570,"90042075-1","BIODIESEL B7 (RETAIL)",7828,10091,8486,6461,8405,3619,6377,22206,14793,15635,12404,16777,19604,NA
"3484",90042075,"MAGNIFICENT SOLUTION","CENTR3",161570,"90042075-2","PRIMAX 97",392,429,380,459,593,524,503,6905,6315,6047,11020,10558,10000,NA
"3485",90042078,"PETRO CITY ENTERPRISE","SOUTH1",43680,"90042078-1","BIODIESEL B7 (RETAIL)",949,840,846,797,687,181,1076,11847,11115,10365,9542,8637,7988,NA
"3486",90042078,"PETRO CITY ENTERPRISE","SOUTH1",43680,"90042078-2","PRIMAX 97",455,563,554,504,639,614,421,10379,9938,9549,8831,8304,7695,NA
"3487",90042078,"PETRO CITY ENTERPRISE","SOUTH1",43680,"90042078-3","PRIMAX 95",3029,2964,2881,3372,3699,3498,3026,20014,17262,14672,17012,13745,20714,NA
"3488",90042078,"PETRO CITY ENTERPRISE","SOUTH1",43680,"90042078-4","PRIMAX 95",3030,2964,2881,3373,3700,3497,3027,18578,15195,11932,19694,16709,18273,NA
"3489",90042086,"INSPIRASI WARISAN GEMILANG","SOUTH2",65520,"90042086-1","BIODIESEL B7 (RETAIL)",3130,4095,4350,3557,3799,1734,3898,24270,21154,16398,17916,14867,16627,NA
"3490",90042086,"INSPIRASI WARISAN GEMILANG","SOUTH2",65520,"90042086-2","PRIMAX 97",1064,870,1102,1363,1226,1228,969,8401,7265,6370,15863,14867,13488,NA
"3491",90042086,"INSPIRASI WARISAN GEMILANG","SOUTH2",65520,"90042086-4","PRIMAX 95",5642,6834,6798,6062,7163,6796,6725,10010,542,21438,22345,22414,10606,NA
"3492",90042086,"INSPIRASI WARISAN GEMILANG","SOUTH2",65520,"90042086-5","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3493",90042086,"INSPIRASI WARISAN GEMILANG","SOUTH2",65520,"90042086-3","PRIMAX 95",5642,6835,6797,6062,7163,6797,6725,23227,20217,13565,21011,8690,21367,NA
"3494",90042089,"CAHAYA NADZA RESOURCES","CENTR1",76440,"90042089-2","PRIMAX 97",953,500,698,370,876,1089,619,8473,7480,6967,6304,5898,15966,NA
"3495",90042089,"CAHAYA NADZA RESOURCES","CENTR1",76440,"90042089-4","PRIMAX 95",3377,3023,3065,3689,3857,3759,3197,16520,10890,23975,17680,10069,10905,NA
"3496",90042089,"CAHAYA NADZA RESOURCES","CENTR1",76440,"90042089-5","PRIMAX 95",3377,3022,3066,3689,3857,3760,3197,22516,20241,21864,20375,18428,19556,NA
"3497",90042089,"CAHAYA NADZA RESOURCES","CENTR1",76440,"90042089-1","BIODIESEL B7 (RETAIL)",3864,3778,3955,5158,3324,1396,3364,20210,16433,18111,14224,9132,16767,NA
"3498",90042089,"CAHAYA NADZA RESOURCES","CENTR1",76440,"90042089-3","PRIMAX 95",3378,3023,3065,3689,3856,3760,3198,18634,16476,25810,24017,22569,20126,NA
"3499",90042103,"SALMI SAMOON SERVICE STATION","CENTR1",76440,"90042103-2","PRIMAX 97",455,474,959,538,973,939,416,10143,9699,9111,8250,7542,6842,NA
"3500",90042103,"SALMI SAMOON SERVICE STATION","CENTR1",76440,"90042103-4","PRIMAX 95",3015,2910,2835,3231,4082,3750,2665,11964,13354,20650,16956,12887,19636,NA
"3501",90042103,"SALMI SAMOON SERVICE STATION","CENTR1",76440,"90042103-1","BIODIESEL B7 (RETAIL)",2565,2800,2329,2777,2188,1623,2907,16242,18958,16242,13824,16242,14443,NA
"3502",90042103,"SALMI SAMOON SERVICE STATION","CENTR1",76440,"90042103-3","PRIMAX 95",3014,2910,2836,3231,4081,3750,2665,12432,14739,21232,17854,13364,21502,NA
"3503",90042103,"SALMI SAMOON SERVICE STATION","CENTR1",76440,"90042103-5","PRIMAX 95",3014,2911,2836,3230,4081,3751,2666,17999,16114,19695,19417,17999,13902,NA
"3504",90042130,"EIDAMAN BERKAT","SOUTH2",120120,"90042130-1","PRIMAX 97",966,1117,1108,1093,1560,1042,937,9946,8979,13589,12795,10858,9634,NA
"3505",90042130,"EIDAMAN BERKAT","SOUTH2",120120,"90042130-2","PRIMAX 95",4700,3919,4710,3832,7453,6637,5484,16267,13335,20843,20776,20776,20776,NA
"3506",90042130,"EIDAMAN BERKAT","SOUTH2",120120,"90042130-3","PRIMAX 95",4700,3918,4710,3832,7452,6637,5484,15815,25302,21911,22194,17895,15942,NA
"3507",90042130,"EIDAMAN BERKAT","SOUTH2",120120,"90042130-4","BIODIESEL B7 (RETAIL)",7755,9426,8719,6124,8105,3447,8802,20179,18185,13747,15748,19415,18195,NA
"3508",90042137,"LYTAT ENTERPRISE","NORTH1",76440,"90042137-1","BIODIESEL B7 (RETAIL)",981,2314,923,2434,991,530,1928,12745,12401,10884,10103,13981,13180,NA
"3509",90042137,"LYTAT ENTERPRISE","NORTH1",76440,"90042137-2","BIODIESEL B7 (RETAIL)",981,2314,922,2435,991,529,1927,11818,10857,7576,12348,8863,7993,NA
"3510",90042137,"LYTAT ENTERPRISE","NORTH1",76440,"90042137-3","PRIMAX 97",1540,1370,1669,1481,1544,1666,1584,11798,10890,9479,13180,11343,15812,NA
"3511",90042137,"LYTAT ENTERPRISE","NORTH1",76440,"90042137-4","PRIMAX 95",9266,9125,9429,8894,9642,8655,9656,21205,18704,20821,16404,18634,22938,NA
"3512",90042137,"LYTAT ENTERPRISE","NORTH1",76440,"90042137-5","PRIMAX 95",9266,9125,9429,8893,9642,8656,9656,21516,19501,20921,16956,23460,23460,NA
"3513",90042165,"AIRAZ WARISAN","SOUTH1",49140,"90042165-3","PRIMAX 95",3957,3431,3406,3517,3782,4343,3763,11234,18294,20620,17179,18801,14577,NA
"3514",90042165,"AIRAZ WARISAN","SOUTH1",49140,"90042165-1","BIODIESEL B7 (RETAIL)",1546,1359,1452,1724,1026,768,650,9277,7676,6662,5003,8399,7471,NA
"3515",90042165,"AIRAZ WARISAN","SOUTH1",49140,"90042165-2","PRIMAX 95",3957,3430,3406,3517,3781,4343,3764,11235,14552,21527,18525,20128,16556,NA
"3516",90042165,"AIRAZ WARISAN","SOUTH1",49140,"90042165-4","PRIMAX 97",575,525,852,572,607,765,644,7894,7192,6521,5756,5307,4485,NA
"3517",90042187,"RAZ JAYA RESOURCES","CENTR1",65520,"90042187-3","PRIMAX 95",7016,7087,6407,6394,7399,6894,7101,16125,20988,13432,18049,22712,14929,NA
"3518",90042187,"RAZ JAYA RESOURCES","CENTR1",65520,"90042187-1","PRIMAX 97",583,576,993,625,844,649,1130,15454,14706,13732,13134,12462,11793,NA
"3519",90042187,"RAZ JAYA RESOURCES","CENTR1",65520,"90042187-2","PRIMAX 95",7015,7087,6407,6395,7400,6894,7102,13281,21882,14928,19786,24500,16719,NA
"3520",90042187,"RAZ JAYA RESOURCES","CENTR1",65520,"90042187-4","BIODIESEL B7 (RETAIL)",3398,3816,3483,2316,4420,1974,3651,18124,19646,16127,17757,21289,16722,NA
"3521",90042203,"MYRAIS ENTERPRISE","CENTR1",38220,"90042203-1","PRIMAX 95",2417,2387,2298,2511,2486,2254,2315,17280,17280,10480,3547,14292,14292,NA
"3522",90042203,"MYRAIS ENTERPRISE","CENTR1",38220,"90042203-3","PRIMAX 95",2416,2388,2298,2511,2486,2255,2315,13328,13328,18671,18671,18671,18671,NA
"3523",90042203,"MYRAIS ENTERPRISE","CENTR1",38220,"90042203-2","PRIMAX 95",2416,2387,2297,2511,2485,2255,2316,11969,4181,15585,15585,7780,11633,NA
"3524",90042203,"MYRAIS ENTERPRISE","CENTR1",38220,"90042203-4","BIODIESEL B7 (RETAIL)",2539,1797,1698,2364,1581,633,1921,10692,8100,11953,10066,7720,11785,NA
"3525",90042275,"AL IMAN DANGA BAY","SOUTH2",16380,"90042275-2","PRIMAX 97",550,360,380,260,360,310,330,5920,5370,5010,10090,9830,9470,NA
"3526",90042275,"AL IMAN DANGA BAY","SOUTH2",16380,"90042275-1","PRIMAX 95",4030,4000,3820,3200,3560,3460,4150,12160,19050,15050,11230,8030,15390,NA
"3527",90042275,"AL IMAN DANGA BAY","SOUTH2",16380,"90042275-3","BIODIESEL B7 (RETAIL)",550,580,850,430,550,350,710,7380,6830,6250,5400,4970,9880,NA
"3528",90042278,"RAZAN SERVICE STATION","EAST1",87360,"90042278-4","PRIMAX 95",2300,NA,1767,2334,2300,2667,1966,8500,12600,NA,11800,19500,15500,NA
"3529",90042278,"RAZAN SERVICE STATION","EAST1",87360,"90042278-3","PRIMAX 95",2300,NA,1766,2333,2300,2667,1967,17800,10000,NA,15500,18800,17800,NA
"3530",90042278,"RAZAN SERVICE STATION","EAST1",87360,"90042278-1","BIODIESEL B7 (RETAIL)",7000,NA,8200,3400,7000,7100,6000,15500,19500,NA,15000,17800,21000,NA
"3531",90042278,"RAZAN SERVICE STATION","EAST1",87360,"90042278-2","PRIMAX 95",2300,NA,1767,2333,2300,2666,1967,8900,13900,NA,16900,19000,19900,NA
"3532",90042298,"CEMPAKA MURNI PETROSERVIS","CENTR1",81900,"90042298-3","PRIMAX 95",5568,3282,3674,3550,3801,4477,4795,14050,1889,17791,7603,1890,18176,NA
"3533",90042298,"CEMPAKA MURNI PETROSERVIS","CENTR1",81900,"90042298-1","PRIMAX 95",5568,3283,3675,3549,3801,4477,4796,19607,19606,19238,19164,13721,17665,NA
"3534",90042298,"CEMPAKA MURNI PETROSERVIS","CENTR1",81900,"90042298-2","PRIMAX 95",5569,3283,3675,3550,3800,4478,4796,20700,20700,15828,15828,15906,15751,NA
"3535",90042298,"CEMPAKA MURNI PETROSERVIS","CENTR1",81900,"90042298-4","BIODIESEL B7 (RETAIL)",3258,3503,4196,3031,2524,1386,4323,21741,18419,14568,10685,7642,16663,NA
"3536",90042299,"ZAFAR MAHRUS ENTERPRISE","CENTR3",78173,"90042299-3","PRIMAX 97",707,463,700,625,1004,763,659,17700,17000,16300,15800,15200,14390,NA
"3537",90042299,"ZAFAR MAHRUS ENTERPRISE","CENTR3",78173,"90042299-1","PRIMAX 95",8401,8240,7569,7670,8602,7979,7669,25500,14600,21600,22100,6100,21200,NA
"3538",90042299,"ZAFAR MAHRUS ENTERPRISE","CENTR3",78173,"90042299-2","PRIMAX 95",8401,8240,7570,7670,8602,7978,7669,13250,23800,15900,12200,22700,23100,NA
"3539",90042299,"ZAFAR MAHRUS ENTERPRISE","CENTR3",78173,"90042299-4","BIODIESEL B7 (RETAIL)",3983,3628,3499,3629,3604,1385,3659,20700,22200,23900,20700,17090,18900,NA
"3540",90042341,"SEKINCHAN MULTI IDEA RESOURCES","CENTR1",141960,"90042341-4","BIODIESEL B7 (RETAIL)",2672,2344,3594,2608,3229,1310,2563,16989,19602,22800,19066,15441,13427,NA
"3541",90042341,"SEKINCHAN MULTI IDEA RESOURCES","CENTR1",141960,"90042341-1","PRIMAX 95",2737,2342,2293,2648,3020,3267,2707,14317,15691,21885,21540,15691,15691,NA
"3542",90042341,"SEKINCHAN MULTI IDEA RESOURCES","CENTR1",141960,"90042341-2","PRIMAX 95",2737,2342,2292,2648,3021,3267,2707,9571,12511,22348,17392,17237,10194,NA
"3543",90042341,"SEKINCHAN MULTI IDEA RESOURCES","CENTR1",141960,"90042341-3","PRIMAX 95",2737,2342,2292,2647,3021,3267,2706,11860,15588,24249,22375,20218,17968,NA
"3544",90042343,"RAZALIMA ENTERPRISE","SOUTH1",38220,"90042343-2","PRIMAX 95",NA,2994,2807,NA,2994,2731,3006,17044,NA,16104,17004,NA,15814,NA
"3545",90042343,"RAZALIMA ENTERPRISE","SOUTH1",38220,"90042343-1","BIODIESEL B7 (RETAIL)",NA,1210,1418,NA,1481,1214,1314,12918,NA,8188,12914,NA,8898,NA
"3546",90042343,"RAZALIMA ENTERPRISE","SOUTH1",38220,"90042343-3","PRIMAX 95",NA,2994,2807,NA,2994,2730,3006,13918,NA,14002,13042,NA,16722,NA
